0,0,0,0.084269663,-0.213483146,0.050561798,-0.393258427,-0.050561798,-0.471910112,-0.157303371,-0.488764045,0.061797753,-0.505617978,0.02247191,-0.747191011,-0.005617978,-0.887640449,-0.033707865,-1,-0.056179775,-0.47752809,-0.191011236,-0.634831461,-0.191011236,-0.54494382,-0.151685393,-0.471910112,-0.174157303,-0.415730337,-0.292134831,-0.54494382,-0.275280899,-0.460674157,-0.230337079,-0.398876404,-0.280898876,-0.331460674,-0.365168539,-0.443820225,-0.337078652,-0.382022472,-0.297752809,-0.320224719
0,0,0,0.09039548,-0.209039548,0.062146893,-0.389830508,-0.04519774,-0.468926554,-0.152542373,-0.480225989,0.06779661,-0.502824859,0.028248588,-0.751412429,0,-0.892655367,-0.028248588,-1,-0.050847458,-0.474576271,-0.186440678,-0.632768362,-0.186440678,-0.536723164,-0.146892655,-0.463276836,-0.169491525,-0.406779661,-0.288135593,-0.542372881,-0.271186441,-0.457627119,-0.225988701,-0.389830508,-0.276836158,-0.322033898,-0.361581921,-0.435028249,-0.333333333,-0.372881356,-0.293785311,-0.316384181
0,0,0,0.124293785,-0.209039548,0.118644068,-0.378531073,0.028248588,-0.474576271,-0.079096045,-0.502824859,0.09039548,-0.497175141,0.079096045,-0.740112994,0.06779661,-0.88700565,0.04519774,-1,-0.050847458,-0.474576271,-0.118644068,-0.632768362,-0.107344633,-0.559322034,-0.073446328,-0.485875706,-0.18079096,-0.412429379,-0.225988701,-0.542372881,-0.203389831,-0.474576271,-0.175141243,-0.406779661,-0.282485876,-0.338983051,-0.310734463,-0.446327684,-0.282485876,-0.395480226,-0.254237288,-0.333333333
0,0,0,0.138888889,-0.194444444,0.138888889,-0.372222222,0.05,-0.466666667,-0.044444444,-0.5,0.094444444,-0.483333333,0.088888889,-0.733333333,0.077777778,-0.883333333,0.061111111,-1,-0.05,-0.477777778,-0.072222222,-0.644444444,-0.05,-0.577777778,-0.022222222,-0.505555556,-0.172222222,-0.427777778,-0.177777778,-0.561111111,-0.144444444,-0.505555556,-0.122222222,-0.438888889,-0.272222222,-0.366666667,-0.266666667,-0.466666667,-0.227777778,-0.422222222,-0.205555556,-0.366666667
0,0,0,0.143646409,-0.193370166,0.143646409,-0.364640884,0.055248619,-0.46961326,-0.033149171,-0.502762431,0.08839779,-0.486187845,0.08839779,-0.740331492,0.077348066,-0.889502762,0.055248619,-1,-0.055248619,-0.480662983,-0.071823204,-0.651933702,-0.038674033,-0.591160221,-0.016574586,-0.513812155,-0.17679558,-0.430939227,-0.17679558,-0.563535912,-0.138121547,-0.513812155,-0.121546961,-0.44198895,-0.270718232,-0.370165746,-0.259668508,-0.475138122,-0.220994475,-0.425414365,-0.198895028,-0.375690608
0,0,0,0.145251397,-0.189944134,0.145251397,-0.363128492,0.061452514,-0.469273743,-0.022346369,-0.51396648,0.089385475,-0.480446927,0.078212291,-0.737430168,0.061452514,-0.888268156,0.039106145,-1,-0.061452514,-0.469273743,-0.072625698,-0.648044693,-0.039106145,-0.586592179,-0.016759777,-0.508379888,-0.17877095,-0.424581006,-0.17877095,-0.558659218,-0.139664804,-0.502793296,-0.122905028,-0.43575419,-0.273743017,-0.357541899,-0.268156425,-0.469273743,-0.229050279,-0.418994413,-0.212290503,-0.363128492
0,0,0,0.138888889,-0.188888889,0.155555556,-0.361111111,0.055555556,-0.461111111,-0.044444444,-0.5,0.072222222,-0.483333333,0.061111111,-0.738888889,0.044444444,-0.883333333,0.016666667,-1,-0.072222222,-0.472222222,-0.077777778,-0.65,-0.044444444,-0.588888889,-0.027777778,-0.511111111,-0.183333333,-0.422222222,-0.177777778,-0.555555556,-0.138888889,-0.5,-0.122222222,-0.433333333,-0.272222222,-0.366666667,-0.261111111,-0.461111111,-0.222222222,-0.416666667,-0.205555556,-0.366666667
0,0,0,0.139664804,-0.189944134,0.156424581,-0.368715084,0.061452514,-0.469273743,-0.039106145,-0.502793296,0.078212291,-0.48603352,0.061452514,-0.737430168,0.044692737,-0.888268156,0.016759777,-1,-0.072625698,-0.474860335,-0.078212291,-0.653631285,-0.05027933,-0.592178771,-0.027932961,-0.51396648,-0.184357542,-0.424581006,-0.17877095,-0.558659218,-0.145251397,-0.502793296,-0.12849162,-0.43575419,-0.273743017,-0.363128492,-0.262569832,-0.458100559,-0.223463687,-0.413407821,-0.206703911,-0.363128492
0,0,0,0.139664804,-0.189944134,0.156424581,-0.363128492,0.061452514,-0.469273743,-0.044692737,-0.497206704,0.078212291,-0.48603352,0.055865922,-0.737430168,0.039106145,-0.888268156,0.011173184,-1,-0.072625698,-0.474860335,-0.078212291,-0.653631285,-0.05027933,-0.592178771,-0.027932961,-0.51396648,-0.184357542,-0.430167598,-0.17877095,-0.558659218,-0.145251397,-0.508379888,-0.12849162,-0.43575419,-0.279329609,-0.368715084,-0.262569832,-0.463687151,-0.223463687,-0.413407821,-0.206703911,-0.357541899
0,0,0,0.145251397,-0.189944134,0.156424581,-0.363128492,0.067039106,-0.469273743,-0.027932961,-0.508379888,0.078212291,-0.491620112,0.055865922,-0.74301676,0.033519553,-0.888268156,0.005586592,-1,-0.067039106,-0.480446927,-0.078212291,-0.653631285,-0.05027933,-0.586592179,-0.027932961,-0.51396648,-0.17877095,-0.430167598,-0.17877095,-0.558659218,-0.145251397,-0.502793296,-0.12849162,-0.43575419,-0.273743017,-0.363128492,-0.262569832,-0.458100559,-0.223463687,-0.413407821,-0.212290503,-0.357541899
0,0,0,0.139664804,-0.184357542,0.156424581,-0.357541899,0.067039106,-0.458100559,-0.033519553,-0.497206704,0.072625698,-0.48603352,0.055865922,-0.737430168,0.039106145,-0.888268156,0.005586592,-1,-0.067039106,-0.480446927,-0.083798883,-0.653631285,-0.05027933,-0.586592179,-0.033519553,-0.508379888,-0.184357542,-0.430167598,-0.17877095,-0.558659218,-0.145251397,-0.502793296,-0.134078212,-0.430167598,-0.279329609,-0.363128492,-0.268156425,-0.458100559,-0.229050279,-0.413407821,-0.212290503,-0.357541899
0,0,0,0.139664804,-0.184357542,0.156424581,-0.357541899,0.067039106,-0.458100559,-0.033519553,-0.497206704,0.078212291,-0.491620112,0.055865922,-0.74301676,0.039106145,-0.888268156,0.011173184,-1,-0.072625698,-0.480446927,-0.078212291,-0.653631285,-0.05027933,-0.586592179,-0.027932961,-0.508379888,-0.184357542,-0.430167598,-0.17877095,-0.558659218,-0.145251397,-0.502793296,-0.12849162,-0.43575419,-0.279329609,-0.363128492,-0.262569832,-0.463687151,-0.223463687,-0.413407821,-0.206703911,-0.357541899
0,0,0,0.139664804,-0.184357542,0.156424581,-0.357541899,0.067039106,-0.458100559,-0.033519553,-0.491620112,0.072625698,-0.491620112,0.055865922,-0.737430168,0.039106145,-0.888268156,0.011173184,-1,-0.072625698,-0.480446927,-0.078212291,-0.659217877,-0.044692737,-0.586592179,-0.027932961,-0.508379888,-0.184357542,-0.430167598,-0.17877095,-0.558659218,-0.145251397,-0.502793296,-0.12849162,-0.43575419,-0.279329609,-0.363128492,-0.262569832,-0.463687151,-0.223463687,-0.413407821,-0.206703911,-0.357541899
0,0,0,0.140449438,-0.191011236,0.146067416,-0.370786517,0.050561798,-0.466292135,-0.050561798,-0.5,0.073033708,-0.494382022,0.056179775,-0.741573034,0.039325843,-0.887640449,0.005617978,-1,-0.073033708,-0.483146067,-0.084269663,-0.657303371,-0.050561798,-0.595505618,-0.033707865,-0.516853933,-0.191011236,-0.43258427,-0.185393258,-0.561797753,-0.151685393,-0.505617978,-0.134831461,-0.438202247,-0.280898876,-0.365168539,-0.269662921,-0.466292135,-0.230337079,-0.415730337,-0.213483146,-0.359550562
0,0,0,0.142045455,-0.1875,0.153409091,-0.363636364,0.056818182,-0.471590909,-0.039772727,-0.511363636,0.085227273,-0.488636364,0.0625,-0.738636364,0.045454545,-0.886363636,0.017045455,-1,-0.0625,-0.482954545,-0.079545455,-0.653409091,-0.051136364,-0.590909091,-0.028409091,-0.517045455,-0.181818182,-0.431818182,-0.1875,-0.556818182,-0.147727273,-0.5,-0.130681818,-0.431818182,-0.278409091,-0.363636364,-0.272727273,-0.460227273,-0.227272727,-0.414772727,-0.210227273,-0.357954545
0,0,0,0.101796407,-0.209580838,0.077844311,-0.389221557,-0.017964072,-0.467065868,-0.125748503,-0.48502994,0.071856287,-0.51497006,0.02994012,-0.754491018,0,-0.892215569,-0.02994012,-1,-0.05988024,-0.497005988,-0.173652695,-0.622754491,-0.173652695,-0.538922156,-0.137724551,-0.467065868,-0.179640719,-0.437125749,-0.275449102,-0.526946108,-0.25748503,-0.449101796,-0.215568862,-0.389221557,-0.28742515,-0.353293413,-0.353293413,-0.425149701,-0.323353293,-0.365269461,-0.28742515,-0.311377246
0,0,0,0.078431373,-0.196078431,0.045751634,-0.379084967,-0.065359477,-0.477124183,-0.183006536,-0.503267974,0.091503268,-0.516339869,0.013071895,-0.745098039,-0.032679739,-0.888888889,-0.071895425,-1,0,-0.496732026,-0.22875817,-0.594771242,-0.261437908,-0.503267974,-0.215686275,-0.450980392,-0.104575163,-0.450980392,-0.307189542,-0.496732026,-0.307189542,-0.418300654,-0.248366013,-0.385620915,-0.215686275,-0.385620915,-0.352941176,-0.411764706,-0.346405229,-0.339869281,-0.300653595,-0.300653595
0,0,0,0.089171975,-0.210191083,0.057324841,-0.394904459,-0.057324841,-0.484076433,-0.171974522,-0.496815287,0.089171975,-0.50955414,0.031847134,-0.738853503,-0.012738854,-0.885350318,-0.044585987,-1,-0.01910828,-0.49044586,-0.210191083,-0.605095541,-0.229299363,-0.515923567,-0.184713376,-0.464968153,-0.127388535,-0.439490446,-0.292993631,-0.503184713,-0.292993631,-0.426751592,-0.242038217,-0.394904459,-0.242038217,-0.375796178,-0.356687898,-0.426751592,-0.350318471,-0.356687898,-0.305732484,-0.312101911
0,0,0,0.08974359,-0.205128205,0.057692308,-0.391025641,-0.051282051,-0.480769231,-0.166666667,-0.5,0.083333333,-0.512820513,0.032051282,-0.75,-0.012820513,-0.891025641,-0.044871795,-1,-0.019230769,-0.493589744,-0.205128205,-0.615384615,-0.224358974,-0.525641026,-0.179487179,-0.467948718,-0.134615385,-0.442307692,-0.294871795,-0.512820513,-0.288461538,-0.429487179,-0.237179487,-0.391025641,-0.243589744,-0.378205128,-0.358974359,-0.423076923,-0.346153846,-0.352564103,-0.301282051,-0.307692308
0,0,0,0.101910828,-0.210191083,0.082802548,-0.388535032,-0.025477707,-0.464968153,-0.140127389,-0.47133758,0.076433121,-0.515923567,0.044585987,-0.751592357,0.006369427,-0.891719745,-0.01910828,-1,-0.050955414,-0.496815287,-0.171974522,-0.617834395,-0.171974522,-0.52866242,-0.133757962,-0.464968153,-0.171974522,-0.439490446,-0.27388535,-0.515923567,-0.261146497,-0.439490446,-0.21656051,-0.388535032,-0.280254777,-0.363057325,-0.350318471,-0.426751592,-0.324840764,-0.363057325,-0.286624204,-0.312101911
0,0,0,0.095541401,-0.210191083,0.076433121,-0.388535032,-0.025477707,-0.464968153,-0.140127389,-0.47133758,0.076433121,-0.515923567,0.044585987,-0.751592357,0.006369427,-0.891719745,-0.01910828,-1,-0.050955414,-0.496815287,-0.171974522,-0.617834395,-0.178343949,-0.52866242,-0.140127389,-0.464968153,-0.171974522,-0.439490446,-0.27388535,-0.50955414,-0.261146497,-0.433121019,-0.21656051,-0.388535032,-0.280254777,-0.363057325,-0.343949045,-0.420382166,-0.324840764,-0.356687898,-0.286624204,-0.305732484
